customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,address,postcode,state
3084,Birgit,Dowers,Female,57,1959-07-16,Staff Scientist,Financial Services,Affluent Customer,41205 Straubel Place,4305,QLD
3085,Kaleb,Eslemont,Male,91,1978-01-21,Accountant IV,0,Affluent Customer,52 Steensland Place,3910,VIC
3086,Pieter,Gadesby,U,18,0,Biostatistician I,IT,High Net Worth,00183 Arapahoe Pass,4116,QLD
3087,Gerry,Scatcher,Male,64,1986-04-02,Social Worker,Health,Mass Customer,233 Toban Alley,2567,NSW
3088,Hilarius,Trenbey,Male,92,1974-05-09,0,Retail,Affluent Customer,5 Lotheville Parkway,2760,NSW
3089,Wood,Nathan,Male,27,2000-02-24,Web Developer III,Manufacturing,Affluent Customer,7 Westridge Terrace,4504,QLD
3090,Zared,Pinchback,Male,81,1964-12-06,Operator,Manufacturing,Mass Customer,98978 Nevada Circle,3020,VIC
3091,Guenevere,Treffry,Female,88,1995-08-13,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,9503 Aberg Drive,3021,VIC
3092,Hallie,Blackden,Female,8,1972-12-17,Statistician IV,0,Affluent Customer,4 Bayside Place,4508,QLD
3093,Harwilll,Crimes,Male,31,1992-04-01,Mechanical Systems Engineer,Property,High Net Worth,06 Lighthouse Bay Pass,3042,VIC
3094,Izak,Andreutti,Male,51,1989-05-28,Biostatistician II,0,Mass Customer,67241 Heath Way,2151,NSW
3095,Joachim,0,Male,14,1998-10-11,Staff Accountant IV,Retail,High Net Worth,65620 Michigan Way,3141,VIC
3096,Lulu,Cabane,Female,32,1973-06-28,Associate Professor,Financial Services,Mass Customer,3075 Victoria Drive,2290,NSW
3097,Alessandro,Casley,Male,2,1978-05-09,Actuary,Financial Services,Affluent Customer,0 Stephen Lane,2170,NSW
3098,Tiff,Ovett,Female,77,1980-07-15,Dental Hygienist,Health,Mass Customer,148 Marcy Pass,4301,QLD
3099,Shelli,Benitti,Female,73,1996-11-26,0,Retail,Mass Customer,5406 Mockingbird Center,4870,QLD
3100,Peggy,Wrankling,Female,19,1954-02-09,Recruiter,0,Mass Customer,07 Loeprich Junction,2101,NSW
3101,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,6 Kings Avenue,2135,NSW
3102,Paquito,Maitland,Male,37,1990-06-04,Assistant Manager,Property,Affluent Customer,9 John Wall Parkway,2323,NSW
3103,Shaylah,Hatchell,Female,5,1953-10-21,Safety Technician II,Retail,Mass Customer,32304 Larry Road,4014,QLD
3104,Diahann,Blundan,Female,19,1994-11-30,Business Systems Development Analyst,Property,Mass Customer,9 Dryden Crossing,4118,QLD
3105,Bryn,Rycraft,Male,88,1965-10-14,Teacher,Health,Mass Customer,146 Dakota Pass,4017,QLD
3106,Yetty,Conneely,Female,13,1989-06-03,0,Financial Services,Mass Customer,11171 Rigney Court,2770,NSW
3107,Dell,Tremathick,Female,98,1960-08-15,Legal Assistant,0,High Net Worth,2 Vidon Center,4818,QLD
3108,Trip,Ahmed,Male,94,1967-10-01,Accounting Assistant III,Entertainment,Mass Customer,1742 Scott Center,4670,QLD
3109,Jeralee,Domleo,Female,75,1958-06-23,Automation Specialist II,Health,Mass Customer,451 Luster Hill,2170,NSW
3110,Fabien,Iacapucci,Male,14,1994-02-11,Community Outreach Specialist,IT,Affluent Customer,03287 Hallows Center,4305,QLD
3111,Maxwell,Blabber,Male,42,1997-03-11,Associate Professor,Financial Services,Mass Customer,7208 Old Gate Avenue,2112,NSW
3112,Terri,Gornal,Male,41,2001-04-22,Internal Auditor,Retail,High Net Worth,944 Becker Road,3162,VIC
3113,Wenonah,Lethabridge,Female,52,1969-12-06,Teacher,Property,Mass Customer,904 Doe Crossing Terrace,2194,NSW
3114,Judah,Prime,Male,48,1974-09-05,Teacher,IT,Mass Customer,7285 Waxwing Pass,2620,NSW
3115,Rip,Spiers,Male,40,1981-02-26,Nuclear Power Engineer,Manufacturing,Mass Customer,3538 Bunting Hill,3805,VIC
3116,Correy,Loynes,Male,16,1978-06-29,0,Health,Mass Customer,979 Victoria Junction,3156,VIC
3117,Nisse,Marriage,Female,68,1995-06-11,Cost Accountant,Financial Services,Affluent Customer,073 Fremont Alley,3805,VIC
3118,Cleveland,Coxon,Male,54,1993-01-22,Occupational Therapist,Health,High Net Worth,81183 Maple Wood Plaza,4152,QLD
3119,Earle,Frisby,Male,13,1960-01-11,0,0,High Net Worth,6620 Elmside Drive,4118,QLD
3120,Lauree,O'Donnell,Female,89,1979-02-04,Clinical Specialist,Health,Mass Customer,4 Shopko Circle,2196,NSW
3121,Mahmoud,Batterbee,Male,82,1959-05-11,Data Coordiator,Manufacturing,Mass Customer,969 Sycamore Point,2304,NSW
3122,Cthrine,Orans,Female,17,1980-08-17,0,Manufacturing,High Net Worth,96073 Erie Place,2763,NSW
3123,Tina,Riggulsford,Female,71,1976-08-17,Dental Hygienist,Health,High Net Worth,6915 Nobel Crossing,2195,NSW
3124,Anastasie,Le Grand,Female,73,1981-02-03,Account Executive,Retail,High Net Worth,32 Elmside Point,2560,NSW
3125,Krystyna,Scarasbrick,Female,2,1978-08-21,Social Worker,Health,High Net Worth,54294 Hovde Court,2500,NSW
3126,Bondon,Deeley,Male,7,1986-10-16,Statistician IV,Financial Services,High Net Worth,98 Grover Street,3048,VIC
3127,Tucker,Lewsley,Male,39,1971-01-31,Research Nurse,Health,Mass Customer,4753 Sheridan Center,3048,VIC
3128,Betteanne,Alldread,Female,96,1965-06-26,Geological Engineer,Manufacturing,High Net Worth,6958 Knutson Pass,3620,VIC
3129,Leola,Mandrier,Female,44,1955-09-25,Analog Circuit Design manager,Property,High Net Worth,0 Stephen Park,4702,QLD
3130,Krissy,Robard,Female,53,1971-01-25,VP Product Management,Telecommunications,Mass Customer,3126 Bayside Hill,4503,QLD
3131,Sybilla,O' Markey,Female,63,1999-02-24,0,Retail,Affluent Customer,98202 Holmberg Way,3149,VIC
3132,Nicko,Artois,Male,33,1975-04-15,Sales Representative,Retail,Mass Customer,33794 Sommers Crossing,2502,NSW
3133,Eda,MacCheyne,Female,89,1999-05-10,Quality Control Specialist,Manufacturing,Mass Customer,21 2nd Pass,2566,NSW
3134,Pierette,Roseman,Female,53,1995-01-20,0,Manufacturing,Mass Customer,981 Kinsman Crossing,2880,NSW
3135,Titus,Worsall,Male,83,1962-01-14,Staff Scientist,Financial Services,Mass Customer,1617 Harper Parkway,2096,NSW
3136,Leonardo,Brennon,Male,60,1998-08-25,Marketing Manager,Retail,Mass Customer,73907 Fallview Point,2250,NSW
3137,Cathlene,0,Female,48,1993-03-13,Web Designer III,0,Mass Customer,99 Linden Trail,3195,VIC
3138,Wait,Pardey,Male,34,1971-02-19,Paralegal,Financial Services,Mass Customer,409 Bobwhite Road,2226,NSW
3139,Pail,De Blasi,Male,65,1973-06-13,Paralegal,Financial Services,High Net Worth,24712 Hazelcrest Lane,3024,VIC
3140,Britt,Muddimer,Female,2,1985-06-11,Legal Assistant,Manufacturing,High Net Worth,3 Canary Center,2040,NSW
3141,Esmaria,Kiernan,Female,92,1995-11-04,Associate Professor,Retail,Mass Customer,5310 Mosinee Crossing,4151,QLD
3142,Hubert,Kliner,Male,98,1992-08-04,Electrical Engineer,Manufacturing,Mass Customer,13 Basil Lane,2036,NSW
3143,Corabelle,Streatfeild,Female,0,1996-10-24,Chief Design Engineer,Manufacturing,Mass Customer,332 Summerview Park,3000,VIC
3144,Ringo,Everson,Male,94,1978-10-29,Programmer Analyst III,Manufacturing,Mass Customer,7435 Monument Road,3807,VIC
3145,Gar,Barnewille,Male,17,1978-06-17,Paralegal,Financial Services,High Net Worth,3 Cody Trail,2010,NSW
3146,Fredrika,Kleinmintz,Female,79,1978-01-28,Project Manager,Property,Mass Customer,07084 Mallory Center,2428,NSW
3147,Bonnee,Farley,Female,21,1976-10-02,0,Retail,Affluent Customer,502 John Wall Pass,3199,VIC
3148,Berky,Degoix,Male,11,1974-10-09,Human Resources Assistant IV,0,High Net Worth,90880 Donald Lane,2519,NSW
3149,Caprice,Pack,Female,31,1980-09-03,Tax Accountant,0,Affluent Customer,48007 Lakewood Hill,3141,VIC
3150,Morissa,Wolfendell,Female,66,1991-10-07,Sales Associate,Financial Services,Mass Customer,039 Havey Alley,2220,NSW
3151,Thorn,Choffin,U,20,0,Senior Developer,IT,Affluent Customer,32798 Melby Center,4055,QLD
3152,Lettie,McGenis,Female,6,1999-06-07,Teacher,Financial Services,High Net Worth,0250 Onsgard Center,4034,QLD
3153,Hannis,Jakubovits,Female,87,1973-12-30,Compensation Analyst,Financial Services,High Net Worth,121 Anniversary Lane,2200,NSW
3154,Angil,Ellesmere,Female,63,1957-11-21,Desktop Support Technician,Telecommunications,Mass Customer,0 Warrior Alley,2021,NSW
3155,Tiphani,Fritz,Female,88,1976-12-25,Office Assistant I,IT,Affluent Customer,5323 Chive Avenue,2486,NSW
3156,Bearnard,Letixier,Male,23,1976-09-28,0,Financial Services,Mass Customer,63663 Darwin Crossing,2565,NSW
3157,Hurlee,Fasson,Male,46,1997-07-19,0,Retail,Mass Customer,16 Hansons Hill,2454,NSW
3158,Korey,Lansbury,Male,27,1970-05-02,VP Quality Control,Telecommunications,Mass Customer,64 Quincy Alley,4170,QLD
3159,Jesus,MacShirie,Male,16,1967-02-01,0,Financial Services,Affluent Customer,541 Ramsey Alley,3201,VIC
3160,Eadmund,Braycotton,Male,87,1978-07-03,Mechanical Systems Engineer,IT,Mass Customer,9890 Macpherson Drive,2224,NSW
3161,Cindie,Naldrett,Female,71,1977-02-16,0,Financial Services,Mass Customer,40 Erie Plaza,3138,VIC
3162,Deanne,Delacour,Female,76,1978-02-24,Media Manager IV,Argiculture,Mass Customer,8 Clarendon Circle,2121,NSW
3163,Irvine,Mc Mechan,Male,38,1968-06-01,Environmental Specialist,Argiculture,Affluent Customer,55152 Delaware Park,2151,NSW
3164,Hortensia,Rainger,Female,53,1986-01-14,Human Resources Assistant II,Manufacturing,Mass Customer,09 Mitchell Terrace,2166,NSW
3165,Vyky,Coppen,Female,56,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,49956 Hovde Crossing,2745,NSW
3166,Bronson,Plowman,Male,96,1955-05-11,Social Worker,Health,Mass Customer,1 Glacier Hill Parkway,2017,NSW
3167,Vernor,Stedall,Male,36,1995-01-20,Web Designer IV,Property,Mass Customer,4527 Farmco Place,3155,VIC
3168,Johan,Dudderidge,Male,89,1976-02-16,Assistant Manager,Health,Affluent Customer,88 Rutledge Crossing,4215,QLD
3169,Maxim,Chavrin,Male,96,1964-01-12,Payment Adjustment Coordinator,IT,Mass Customer,398 Butternut Place,3027,VIC
3170,Bethanne,Kytter,Female,67,1968-01-26,Nurse Practicioner,Entertainment,Mass Customer,13 Marcy Alley,3138,VIC
3171,Leif,0,Male,36,1967-05-23,Account Coordinator,Financial Services,Affluent Customer,62 John Wall Lane,2326,NSW
3172,Marje,Kennewell,Female,69,1961-12-17,0,Retail,Affluent Customer,2346 Dawn Terrace,4655,QLD
3173,Angelo,0,Male,55,2001-10-10,Computer Systems Analyst I,Health,Mass Customer,8 Erie Center,3690,VIC
3174,Odele,Blackmore,Female,67,1976-11-16,Research Associate,Financial Services,Affluent Customer,040 Brown Trail,2040,NSW
3175,Alphard,Cradduck,Male,82,1984-12-30,Operator,Health,Mass Customer,94850 Moland Street,3072,VIC
3176,Rafe,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,0,Affluent Customer,3 Tomscot Place,3756,VIC
3177,Titos,Scanes,Male,93,1978-05-07,Database Administrator IV,0,Affluent Customer,06 Kipling Circle,2085,NSW
3178,Gan,Marrion,Male,21,1971-09-28,VP Quality Control,Retail,Mass Customer,9632 Katie Avenue,4161,QLD
3179,Jarid,Redwood,Male,87,1979-11-04,Assistant Media Planner,Entertainment,Affluent Customer,390 Wayridge Plaza,2756,NSW
3180,Gage,0,Male,96,1974-06-14,Business Systems Development Analyst,IT,Mass Customer,55 Gateway Trail,2147,NSW
3181,Ferd,Chominski,Male,39,1976-09-29,Senior Editor,Financial Services,High Net Worth,26 Randy Road,2642,NSW
3182,Catherina,Hammel,Female,50,1967-10-03,0,Financial Services,Affluent Customer,31435 Surrey Court,2074,NSW
3183,Craig,Phethean,Male,64,1974-06-19,Junior Executive,Health,Mass Customer,9200 Continental Center,3165,VIC
3184,Marlee,Brundle,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,696 Harbort Junction,2196,NSW
3185,Duky,Crichley,Male,25,1956-01-18,Senior Financial Analyst,Financial Services,Mass Customer,71 Hayes Circle,2320,NSW
3186,Rora,Warre,Female,22,1997-05-09,0,0,Mass Customer,6 Michigan Park,3173,VIC
3187,Samuele,Roycroft,Male,75,1974-05-12,Senior Quality Engineer,Financial Services,Mass Customer,6735 Katie Way,2150,NSW
3188,Boyd,0,Male,94,1999-07-07,Actuary,Financial Services,Mass Customer,7 Kingsford Parkway,3085,VIC
3189,Abbott,Knaggs,Male,40,1963-03-01,Environmental Specialist,Financial Services,Mass Customer,69 Huxley Lane,4205,QLD
3190,Lizabeth,Carswell,Female,18,1985-02-05,0,0,Affluent Customer,10 Hauk Point,3936,VIC
3191,Bobbette,Amps,Female,29,1959-07-08,Director of Sales,Financial Services,Affluent Customer,1 Jenifer Court,4280,QLD
3192,Illa,Klemenz,Female,37,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,2 Gateway Drive,3995,VIC
3193,Augusta,Henryson,Female,6,1978-07-04,Web Designer IV,Property,High Net Worth,081 Oakridge Street,2519,NSW
3194,Hakeem,Bernardinelli,Male,38,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,40252 Springs Park,4870,QLD
3195,Vickie,West,Female,4,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,6590 Fremont Avenue,2077,NSW
3196,Teddi,Adcocks,Female,11,1977-08-04,Engineer IV,Health,Mass Customer,972 Lake View Terrace,3977,VIC
3197,Stern,Ilyenko,Male,83,1976-02-18,Environmental Specialist,Health,High Net Worth,8 Havey Alley,2031,NSW
3198,Dur,Knappen,Male,66,1997-08-02,Media Manager III,Manufacturing,Mass Customer,05600 Lien Plaza,3796,VIC
3199,Florry,Neasam,Female,98,1969-08-31,Product Engineer,0,Mass Customer,08 Roth Hill,4208,QLD
3200,Marna,0,Female,51,1995-11-03,Environmental Tech,Manufacturing,Mass Customer,842 Texas Crossing,4130,QLD
3201,Zed,Blanckley,Male,61,2000-03-31,Assistant Professor,Financial Services,Mass Customer,020 Bartillon Park,2767,NSW
3202,Garry,Gadson,Male,74,1994-09-10,Office Assistant IV,Financial Services,Mass Customer,778 7th Parkway,2071,NSW
3203,Swen,Merioth,Male,25,1985-02-05,GIS Technical Architect,0,Affluent Customer,60595 Northport Court,4122,QLD
3204,Ibby,Beedon,Female,51,1994-11-26,Media Manager III,Health,Mass Customer,220 American Ash Road,4022,QLD
3205,Egan,Flockhart,Male,35,1959-04-20,Account Executive,0,Mass Customer,378 Maple Pass,2153,NSW
3206,Elbertine,Trewin,Female,32,1995-03-23,Financial Advisor,Financial Services,Mass Customer,41141 Cascade Hill,2075,NSW
3207,Anica,Halfhyde,Female,46,1987-08-29,0,0,Mass Customer,66 Sunfield Road,2821,NSW
3208,Jeanne,O'Meara,Female,53,1967-02-06,VP Marketing,0,High Net Worth,43 South Pass,3620,VIC
3209,Clarie,Markushkin,Female,10,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,182 Homewood Plaza,4053,QLD
3210,Stella,Abreheart,Female,80,1988-02-01,Junior Executive,Manufacturing,Mass Customer,96 Hermina Terrace,3024,VIC
3211,Betsy,Cosh,Female,52,1993-06-12,Automation Specialist II,Health,High Net Worth,68486 Anderson Alley,3083,VIC
3212,Corella,Bartomeu,Female,62,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,4 Farragut Center,2065,NSW
3213,Marcile,Vasiliev,Female,27,1971-09-26,0,Telecommunications,Affluent Customer,7858 Sauthoff Crossing,3079,VIC
3214,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,050 Monterey Street,4869,QLD
3215,Wolfgang,Raffles,Male,14,1976-09-28,General Manager,0,Mass Customer,743 Karstens Point,2122,NSW
3216,Edgar,Ordish,Male,59,1998-05-08,Database Administrator III,Manufacturing,Mass Customer,26710 Express Trail,4390,QLD
3217,Lorena,Titterrell,Female,95,1968-03-12,Physical Therapy Assistant,Manufacturing,Mass Customer,17 Nevada Drive,2122,NSW
3218,Conny,Starbeck,Female,38,1976-02-12,Information Systems Manager,Argiculture,Mass Customer,8200 Dapin Drive,4503,QLD
3219,Denyse,Scutts,Female,94,1998-01-06,Web Developer III,Financial Services,Mass Customer,423 Mcbride Place,2477,NSW
3220,Hunt,Linn,Male,53,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,580 Blaine Center,2029,NSW
3221,Brigid,Quigley,Female,59,1959-09-25,Internal Auditor,Property,High Net Worth,11 Crescent Oaks Junction,4055,QLD
3222,Caralie,Sellors,U,40,0,Senior Editor,IT,Affluent Customer,7198 Rowland Street,4030,QLD
3223,Tiffi,Wortt,U,44,0,Database Administrator III,IT,Mass Customer,93723 Old Gate Hill,2021,NSW
3224,Darell,Mulqueeny,Female,67,1996-03-12,Automation Specialist III,Manufacturing,Affluent Customer,50506 Buhler Terrace,3083,VIC
3225,Durante,Reddan,Male,19,1980-06-19,Chief Design Engineer,Health,Mass Customer,5 Iowa Road,2154,NSW
3226,Andi,Whittet,Female,43,1973-03-29,0,Entertainment,Affluent Customer,97 Sunnyside Junction,3977,VIC
3227,Costa,Sharpin,Male,37,1995-12-06,0,Manufacturing,Affluent Customer,37363 Morning Park,3108,VIC
3228,Margette,Donaghie,Female,36,1964-08-16,Social Worker,Health,Mass Customer,751 Cordelia Terrace,2880,NSW
3229,Carrol,Gheorghie,Male,69,1964-10-18,Sales Representative,Retail,High Net Worth,2 Del Sol Circle,3012,VIC
3230,Calida,Clardge,Female,31,1970-02-14,Executive Secretary,Financial Services,Mass Customer,864 Scoville Plaza,3029,VIC
3231,Cazzie,Gravell,Male,84,1976-05-29,0,0,Affluent Customer,7 Bayside Point,3085,VIC
3232,Rose,Milsom,Female,7,1993-10-10,Payment Adjustment Coordinator,Financial Services,Mass Customer,78258 Hanover Plaza,3070,VIC
3233,Xever,Feeley,Male,7,1959-01-06,Tax Accountant,Financial Services,Mass Customer,44 Service Alley,3023,VIC
3234,Mata,Hoggan,Male,35,1987-04-15,Safety Technician II,Manufacturing,Mass Customer,12 Quincy Lane,3141,VIC
3235,Leif,Woolfall,Male,88,1965-05-15,Business Systems Development Analyst,Property,Affluent Customer,322 Garrison Way,3169,VIC
3236,Edsel,Arguile,Male,37,1993-04-01,0,Manufacturing,Mass Customer,1 Roth Pass,3199,VIC
3237,Astrid,Sumnall,Female,94,1964-08-15,Assistant Manager,Manufacturing,Mass Customer,225 Dexter Crossing,2527,NSW
3238,Sauveur,Edmands,Male,23,1977-07-20,Executive Secretary,Retail,Mass Customer,8 Rockefeller Lane,2306,NSW
3239,Wendi,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,9 Dixon Crossing,3793,VIC
3240,Ryon,Elsay,Male,90,1976-09-04,Chief Design Engineer,0,Mass Customer,3 Pepper Wood Point,2760,NSW
3241,Milt,Erett,Male,34,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,7574 Onsgard Drive,4011,QLD
3242,Lib,Schohier,Female,4,1958-03-07,General Manager,Manufacturing,Affluent Customer,683 Scoville Park,3168,VIC
3243,Tim,Besset,Male,24,1973-05-19,Media Manager I,Health,Mass Customer,11 Erie Hill,3915,VIC
3244,Rosene,Bullar,Female,24,1959-05-08,Systems Administrator I,Financial Services,Mass Customer,655 Chive Pass,3083,VIC
3245,Wainwright,Succamore,Male,86,1959-03-27,Graphic Designer,IT,High Net Worth,623 Carberry Way,2145,NSW
3246,Norene,Merle,Female,73,1968-05-20,Senior Cost Accountant,Financial Services,Mass Customer,9 Nevada Pass,4007,QLD
3247,Bellanca,Raymond,Female,0,1985-04-09,Structural Engineer,Manufacturing,Mass Customer,3897 Oxford Pass,3350,VIC
3248,Alastair,Van der Beken,Male,32,1957-05-15,Programmer Analyst II,0,Affluent Customer,9468 Vidon Way,3029,VIC
3249,Cortney,Leet,Female,46,1981-08-23,Analog Circuit Design manager,Manufacturing,Mass Customer,49 Surrey Pass,2325,NSW
3250,Hussein,Ticic,Male,27,1992-04-16,0,Argiculture,High Net Worth,7 Holy Cross Lane,4300,QLD
3251,Cammie,Edridge,Female,95,1976-08-27,Safety Technician II,Financial Services,High Net Worth,11 Mifflin Junction,2193,NSW
3252,Alexia,McTerrelly,Female,59,1987-06-15,GIS Technical Architect,0,High Net Worth,21498 Springs Point,2089,NSW
3253,Bernadine,Shakeshaft,Female,42,1990-02-10,Cost Accountant,Financial Services,High Net Worth,888 Warrior Avenue,2170,NSW
3254,Lissy,Paliser,Female,8,2001-05-22,Human Resources Assistant I,Financial Services,Mass Customer,50602 Katie Lane,4701,QLD
3255,Sutherlan,Truin,U,47,0,Engineer IV,IT,High Net Worth,463 Merry Center,3128,VIC
3256,Collen,Kew,Female,76,1986-02-06,Professor,Financial Services,Affluent Customer,7798 Westport Trail,4031,QLD
3257,Travis,Hulatt,Male,64,1980-05-07,Senior Editor,0,Mass Customer,6416 Grover Street,2322,NSW
3258,Hettie,Godden,Female,77,1978-12-10,Sales Representative,Retail,Mass Customer,5 Stone Corner Parkway,2093,NSW
3259,Rabi,0,Male,74,1953-11-04,Quality Control Specialist,0,High Net Worth,12357 Arapahoe Parkway,4740,QLD
3260,Kelsy,Rao,Female,6,1979-05-30,Research Associate,Telecommunications,High Net Worth,056 Petterle Drive,4075,QLD
3261,Benedicto,Blumire,Male,6,1975-01-30,0,Property,Mass Customer,4591 Del Sol Court,2745,NSW
3262,Maynord,L'Episcopi,Male,65,1959-10-14,Product Engineer,Entertainment,Mass Customer,2558 Morningstar Center,4221,QLD
3263,Quentin,Forte,Female,37,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,15566 Waxwing Place,2135,NSW
